,0
0,0.024971731007464304
1,-6.452335206571345
2,0.03524730360807782
3,-0.5084769839477326
4,0.00575875671748427
5,0.001317435311313564
6,-0.1856605472822399
7,0.2700464461656258
8,0.22901775988659534
9,-0.001674428375088688
10,-0.06108046360153896
11,-0.0007948479199195724
12,-0.0019470696038419444
13,0.029430261851162376
14,0.007699288587086461
15,0.2619819487195302
16,-8.182340374426795
17,0.0842680932266141
18,-0.14582700649838864
19,0.11808379512478795
20,-0.0025533267278667893
21,-0.021012326731258746
22,-7.497906441322755e-05
23,0.15090907428263356
24,0.024706615244900254
25,-0.16713659690897908
26,-1.5232389661090844
27,-0.0004363155133122465
28,-0.0030562044214059725
29,0.28281601195279094
30,-0.01793069610421716
31,-0.13543637929690178
32,-0.0002925499218711103
33,0.2608450427855571
34,0.04206656115064977
35,-1.1704327430479657
36,0.008317714129023046
37,0.05893948079411193
38,-0.0014774453480732586
39,0.2617459848846049
40,-7.018985312745585e-05
41,0.007439135377526052
42,0.007670323805675117
43,0.10821759486224758
44,0.07358751096700067
45,0.020711297519044103
46,-27.035668361143518
47,-0.39802592245691426
48,0.0013850148662892803
49,0.0179864947356263
50,0.10116492375949093
51,-0.008751639100583075
52,-0.04646200489712582
53,0.2941045490550275
54,0.054380082944472385
55,-0.12844691622409865
56,-0.006458920479918362
57,-8.095785104712435
58,0.0033916911685093476
59,-1.822261524722284
60,-0.32900360883950897
61,-4.532175546823425
62,-0.004943938700399997
63,-0.6008866543911624
64,-0.12813703161444812
65,0.07347559837916506
66,0.05327084173826935
67,-0.00218547150272852
68,0.10454152066807987
69,-0.013822302715907453
70,0.05137658844542059
71,0.0053266495286613535
72,0.19591707199256458
73,0.35055778405285143
74,0.041405424177258565
75,-0.0017960719944380976
76,-2.6317607161196612
77,-0.005037461433618828
78,0.2797848779105194
79,0.029625774553223683
80,-0.013198027723820838
81,0.05643593438099204
82,-0.0015517376050044884
83,0.0934167178764097
84,-0.005228795443536605
85,-0.002649103485417248
86,0.05741749589599776
87,-0.0018307286911658505
88,-0.04235837373802953
89,-1.619905054272392
90,-24.190221951326222
91,0.08447305158614327
92,-0.04031381850495919
93,0.006831994809238018
94,0.18003343028407603
95,-0.0013168612143004133
96,0.023215953167504355
97,-0.03573606862833212
98,-0.10134585275223196
99,-0.05529304538021451
