,0
0,-1.6863486113713018
1,-0.00545322173597973
2,-0.0029206682487850077
3,-0.0003710749492908949
4,0.0
5,0.310424616806835
6,-0.0013986235877416764
7,-6.916918255717801
8,-2.8113453936200337
9,0.9441958151786655
10,-0.001734353900665786
11,0.6789827395728347
12,-0.0005436359361088439
13,-0.0021241630922923527
14,-2.2883317638333622e-05
15,-5.539920308472723e-05
16,-0.0001488782749363704
17,-0.23632445941294988
18,-0.0017546154012506587
19,0.0065563241028698815
20,0.9569379731966289
21,-0.016461016784012683
22,0.9056330151568488
23,-0.000857829315489278
24,-0.485907266026848
25,-2.6412138172782207e-05
26,-1.866373124070897e-05
27,-2.4128644102061614e-05
28,-0.0017546154012506587
29,-0.0017730893342866594
30,-0.0020847831995132182
31,-0.013020627186657974
32,0.7095348679326705
33,-0.0026058975830516307
34,-0.0470044791519888
35,-0.0011862538290510205
36,0.9580922797159486
37,-4.700395492807097e-05
38,-7.961772457143468e-05
39,-62.99433665171028
40,-0.6829654940977834
41,-8.735617006472296e-05
42,0.9569525209947257
43,-0.0029544781387897956
44,-0.0011412232695091618
45,0.3185588531256772
46,0.0
47,-0.0016025260681131748
48,-0.04687452474049714
49,-0.002057464723385971
50,-0.013079289160056629
51,-1.0268710241243486
52,-0.7208618175243346
53,-0.00014887827493659245
54,-0.0025414644310126633
55,-0.006600757043790706
56,-0.6233375518456845
57,0.6789827395728347
58,0.0
59,0.019689561163389713
60,0.7163167974825019
61,-0.00029387539804992535
62,0.0
63,-0.018293883789309406
64,-0.014808959178629122
65,-0.0005401006654879303
66,-0.000574336272534115
67,-0.00048110922531940936
68,-0.5746288267385917
69,0.6705362935483172
70,-0.04700447915198791
71,-0.0010628160119146024
72,-0.349748668461072
73,-0.2586606035473249
74,-0.002043246361682849
75,-0.004595338387482384
76,0.9454492355343704
77,-1.17812244541775
78,-0.0003979135985725524
79,0.8938013122806576
80,-0.015762595101314503
81,-0.0014074970787845142
82,-0.17114104063665625
83,-0.0012785429572110818
84,0.0
85,0.4234897961833928
86,-8.700969752828414e-05
87,-0.001971650253548729
88,0.3812850311551681
89,-0.0016560570818144882
90,-0.0019337564741310764
91,0.0
92,0.8943503089052558
93,-0.0019807145008234883
94,0.6758886218034708
95,-1.8961488242086597
96,-0.0026582199089417724
97,-0.0004680169168920223
98,0.0
99,-0.01829339691014331
