,0
0,-0.0023295786816110997
1,-0.5843718830215567
2,-0.017914299156443603
3,-0.0018698064954358884
4,0.10747957985833045
5,0.05027097163988725
6,0.016521259307739178
7,-0.0010441478898304268
8,0.032957638427900116
9,-0.05807377039554629
10,0.04864141511877573
11,-0.035187365312853824
12,-0.127082240234341
13,-0.007418797892643658
14,0.2755218700000571
15,-0.05260302806811179
16,0.000878150833351965
17,-0.0016044451587362563
18,0.11950288361132388
19,0.06224104766501759
20,-0.01605279778916402
21,-0.016078660893153573
22,0.03367003557313297
23,-0.0007424151019934655
24,0.026684226438826286
25,-0.006525777644689867
26,0.3329915976436535
27,-0.05416507016758443
28,-0.0036700480936995294
29,-0.043374772288752084
30,0.07343771619689843
31,0.027075316436284247
32,-0.19939762280480466
33,-0.054578878917407536
34,-0.00196369572284949
35,-0.000146504010387849
36,-0.012074325380244444
37,-6.390938938061197e-07
38,0.1992246555216617
39,-0.00034821801201889713
40,0.0024907066400153832
41,-0.0013372651208065633
42,-0.20963316709758772
43,-0.02966454846585398
44,-0.0008874735894828234
45,-0.01838279038224111
46,-0.07459908385774816
47,-0.0004289336389200482
48,-0.002054376355065557
49,0.06848359962657913
50,-0.0035108701554067423
51,0.2691662852171709
52,-0.001949152945922794
53,-0.00021330221958626439
54,-0.006890650345856342
55,0.018606692541953462
56,-0.09660641402490056
57,-0.11396306544226009
58,0.15622517058710927
59,0.0761416718975767
60,0.03206146964410228
61,0.014271916643085136
62,-6.416983529700104e-05
63,-0.09303271581092076
64,0.03170385384483887
65,-0.001469503750170853
66,-0.0006589193899428913
67,0.25891999487353334
68,-0.005226238703481378
69,0.09838594836039072
70,-0.001944362369709074
71,-0.044576377038510806
72,-0.1920130546147487
73,0.027890284543729216
74,-0.008608561758770117
75,0.03360043773949728
76,0.0519812670920754
77,0.10801873781479432
78,-0.007540050771467133
79,0.022879775592324347
80,-0.4027469609963996
81,0.0300083242899144
82,-0.0009994058407651885
83,-0.0017808544073441013
84,-0.013650490760941603
85,0.10006504308280184
86,-0.05410309676859515
87,-0.005802876580329741
88,0.012345117135049044
89,-0.006853571441252759
90,-0.03208637154546934
91,-0.0059232774984170344
92,-0.04823783137713833
93,-1.1312939999674754e-05
94,0.05458204831567548
95,0.09939029112258813
96,0.026853683840031173
97,0.01669147291378037
98,-0.008405057134341032
99,0.09227515933542763
