,0
0,0.18176174907977416
1,0.344139215434212
2,0.2865183684805004
3,0.4128786277987835
4,0.35119556347615977
5,0.24108656970014286
6,0.01703061275014006
7,0.21806850539118805
8,0.2798534879225424
9,0.05971989899122343
10,0.2603288959600488
11,0.11976742647048577
12,0.3273701105696477
13,0.2450918303193752
14,0.4666214031877174
15,0.279354969590372
16,0.19185440618170568
17,-0.05613021227773296
18,0.3566308214228787
19,0.31029804394862215
20,0.21909598488233561
21,0.12627325794621158
22,0.25849904401182855
23,0.17661658109281297
24,0.15556831683987316
25,0.41316076693905146
26,0.26934932608897344
27,0.12792267260664658
28,0.3213993992796643
29,0.26363814489355597
30,0.441543064447814
31,0.20395944473789207
32,0.25365961560169015
33,0.39758118269054066
34,0.22192900805001392
35,0.4264942678981235
36,0.2043350604748091
37,0.13055978514928546
38,0.04309182642425058
39,0.22014325626636
40,0.27437631007756624
41,0.32215844179379693
42,0.05850132120196927
43,0.3327945507211706
44,0.40860613946592106
45,0.3571039304854553
46,0.28813912812543707
47,0.27182668216299866
48,0.2138416423526862
49,-0.06972332115092605
50,0.2947856612863359
51,0.25579084685320097
52,0.256472641490057
53,0.20909937981121784
54,0.12098224447200845
55,0.14848533220962734
56,0.20810011632822323
57,0.47242108219442713
58,-0.03548128809115503
59,0.2798629627399579
60,0.24488742777199624
61,0.3252509840267477
62,0.3616434541241337
63,0.27100009017411786
64,0.18667567384834294
65,0.4021109560506252
66,-0.08593644109006049
67,0.4643988562852692
68,0.536385700765428
69,-0.007599600923528849
70,0.4371145869321095
71,0.3253533884896874
72,0.1549585803386515
73,0.24885188206368458
74,0.10172653778763419
75,0.39623760991177204
76,0.3209516995153846
77,-0.037573344905456274
78,0.3552890289746141
79,0.13554733703141186
80,0.21280161451260615
81,0.18921392584866248
82,0.19198829661404637
83,0.2291077498927877
84,0.3274825843993442
85,0.04925168994540474
86,0.38585335961866984
87,0.15607777254782784
88,0.35238349692651094
89,-0.29797902504884477
90,0.4752579005714259
91,0.324278648861998
92,-0.13391647169516951
93,0.09636124628578757
94,0.25836160144118936
95,0.25336380848698303
96,0.40913408662906425
97,0.27932907246783034
98,-0.005634459801027836
99,0.20714800692632096
