,0
0,0.3733097714334458
1,0.2462735336710552
2,0.29798241713032547
3,0.5306608217903914
4,0.2227609944136405
5,0.4158621612003053
6,0.38372465728015115
7,0.40312246171152
8,0.1903200508038786
9,0.40794608891466055
10,0.4877905466299278
11,0.42061741921508367
12,0.12189072556762692
13,0.35802225010670086
14,0.37614220161661316
15,0.40169426350421056
16,0.16839199081424627
17,0.3502394087588946
18,0.4988715711921492
19,0.6237488226366823
20,0.44585756488209105
21,0.1638327726838794
22,0.5389067863864221
23,0.34293515676064157
24,0.43483330073766635
25,0.3075658855758755
26,0.2035178853241012
27,0.22167026814693636
28,0.47705749436779965
29,0.4226617945312069
30,0.3506992183047387
31,0.582389232325323
32,0.5683653314526396
33,0.4713034070884031
34,0.3549491464354937
35,0.21925269669252767
36,0.19021046741348213
37,0.4359729065544672
38,0.29333622792253755
39,0.3537597231664956
40,0.4163964140485509
41,0.11223433322834642
42,0.40086443730233057
43,0.5111227698415306
44,0.5032831712049377
45,0.22058471663496504
46,0.16385831975118204
47,0.35024690551177107
48,0.33532233721269056
49,0.4151810057810347
50,0.4520442254548086
51,0.5295843738844271
52,0.32938504434533
53,0.4381273612140344
54,0.3396167401211191
55,0.048855954184822914
56,0.1743944209473397
57,0.14613385611355834
58,0.3674686142786826
59,0.5692046932284993
60,0.47582194013509804
61,0.17555967861763266
62,0.2938253371331081
63,0.453263254855369
64,0.4321650107398365
65,0.5958725440045386
66,0.26745914292100204
67,0.23054741772848686
68,0.24660921937770186
69,0.4819045316048318
70,0.4386689087389012
71,0.19234126980678246
72,0.32401908288666614
73,0.43097434010771074
74,0.15921624897992825
75,0.4874807681410638
76,0.3128474064221919
77,0.4005339082326963
78,0.29688570234874334
79,0.5232375436544308
80,0.2874537411078536
81,0.06833872295076471
82,0.39145215032705705
83,0.44269428823196366
84,0.26540424700826304
85,0.41785626198641257
86,0.32686796306936894
87,0.40289684375149226
88,0.5374508962751425
89,0.20798691705764805
90,0.19048679807822066
91,0.5435087737570404
92,0.4280578877127721
93,0.2511052734372463
94,0.23794222731557835
95,0.18423784778017416
96,0.5351082604570829
97,0.38330268137980805
98,0.10984644381356667
99,0.35303637474329075
