,0
0,0.9010581759507121
1,0.5513346213579613
2,0.8602774817086869
3,0.7799039973387288
4,0.9044620783385027
5,0.896693605331545
6,0.9147656501723717
7,0.8940692392773786
8,0.8396227112175858
9,0.7748379056011824
10,0.9386125361310323
11,0.9251089082003707
12,0.7728942946787647
13,0.7580485437340252
14,0.8432256693824024
15,0.8830235041109548
16,0.726344696193897
17,0.9292067161713911
18,0.9067177494261621
19,0.8087829575794374
20,0.8730067975447151
21,0.7968781590742986
22,0.8322994903878084
23,0.927866069829147
24,0.8868097420607339
25,0.7937839214043869
26,0.556878914080675
27,0.7824792045678352
28,0.908598366747362
29,0.9123098072290361
30,0.8926628036338186
31,0.6561504347815358
32,0.9324763071909226
33,0.9210273727353302
34,0.8839141652565722
35,0.723437787241269
36,0.9152994266508225
37,0.9207298031776805
38,0.797142872196119
39,0.9022498577822611
40,0.8663580304653402
41,0.7943602803085896
42,0.9072627092616283
43,0.8196132495983424
44,0.8701941189746474
45,0.9427638416732209
46,0.5416344795481918
47,0.9353396393212479
48,0.7870012268002351
49,0.9246883352920272
50,0.9099139613614051
51,0.8718893401563592
52,0.9312630617011708
53,0.7566230169172085
54,0.9276052741109613
55,0.8908617403672275
56,0.8055388579348083
57,0.5023617448927603
58,0.863756052191094
59,0.9165026220629571
60,0.9004438204190204
61,0.6157433752243274
62,0.7444383669036562
63,0.9351078527701895
64,0.8225319417388353
65,0.8867472529305502
66,0.9203088310130213
67,0.8033421636921771
68,0.9298352999033578
69,0.6001661761839753
70,0.8601898639242676
71,0.8000804375653516
72,0.8596397794123318
73,0.876446355201891
74,0.8274659092515559
75,0.9263850659844538
76,0.919542360191315
77,0.9216725336679139
78,0.9183381209781682
79,0.9513369351708003
80,0.8448480232657656
81,0.7562182315325667
82,0.8530209435198405
83,0.9068677579906813
84,0.9357849269952756
85,0.7961262914980257
86,0.8036693166452279
87,0.6367838765841896
88,0.9126474570196972
89,0.6895982460763952
90,0.6178529086073727
91,0.9070745124522193
92,0.7915699509290975
93,0.8468653267599786
94,0.9004534050201075
95,0.798488822825874
96,0.895852807261702
97,0.9046482332192431
98,0.9292188229367931
99,0.9085373935659621
